,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
40,0.0,0.0,0.0,,YEA5491,0-AllShips,,23.7,,,,,0.0,0.0,,,,23.7,0.0,JAKARTA,-5.879757,0.0,106.845532,525800250,Mitra Utama Semesta,15-NotDefined,,,,,,,,,,7.1,,,,"""2022-09-21T00:21:35.000Z""",1663719695.0,30-Fishing,,,,POINT (106.845532 -5.879757),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
41,113.0,10.0,21.0,Shin Kochi,C6ZG7,2-HazCatB,Nippon Kaiji Kyokai,57.4,Greece,11793.0,Jacksonville,9.175,6.0,11072000.0,,Bahamas,9649.0,189.0,9189897.0,JACKSONVILLE,30.35101,144.0,-81.620663,311054900,Atlantic Acanthus,5-Moored,8001905,Seatrade Reefer Chartering NV,Chartworld Shipping Corp,UK P&I,Nassau                                ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:31:17.000Z""",1668184277.0,7-Cargo,02/12/1998,20.0,,POINT (-81.620663 30.35101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,15.0,4.0,9.0,Lancaster,WDM3926,0-AllShips,,122.1,United States of America,,Seattle,,0.0,2460.0,,United States Of America,1134.0,122.0,8856613.0,BELLINGHAM,47.66213,56.0,-122.383587,367445470,Cape Greig,0-Underway(Engine),654947,Beagle LLC,Beagle LLC,Unknown,"Seattle, WA",Propeller : Fixed Pitch,,,,4.4,S,In Service/Commission,Fishing Vessel,"""2022-08-13T13:03:42.000Z""",1660395822.0,30-Fishing,,0.0,SH,POINT (-122.383587 47.66213),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
43,52.0,5.0,10.0,,,0-AllShips,,157.4,,,Busan Korea,,4.8,5020800.0,,,,156.0,0.0,,43.752783,55.0,156.7289,577102000,Mastar 102,5-Moored,,,,,,,,,,11.5,,,,"""2022-09-26T07:08:00.000Z""",1664176080.0,30-Fishing,,,,POINT (156.7289 43.752783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,12.0,6.0,11.0,Jiangsu Wuxi Shipyard Co Ltd,HP3660,0-AllShips,American Bureau of Shipping,172.6,Irish Republic,336.0,Small Craft Anchorg,4.4,4.5,10230900.0,,Panama,499.0,40.0,9466673.0,RAS LAFFAN,25.835305,40.0,51.67497,352739000,Vm Pride,3-ResManoeuvre,53606PEXT,VM Marine International Ltd,Credebt Exchange Ltd,Unknown,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Anchor Hoy,"""2022-11-11T16:30:11.000Z""",1668184211.0,31-Towing,24/09/2007,0.0,SH,POINT (51.67497 25.835305),183.0,8468.0,Qatari Exclusive Economic Zone,2242.0,200NM,2242.0,Qatar,QAT,Qatar,0.0,0.0,,,,0.0,0.0,,,,51.88076,25.86236,8468.0,31363.0,QAT,,,634.0,,,634.0,,
45,71.0,3.0,14.0,Narasaki Zosen KK,DSQW2,0-AllShips,Korean Register,139.3,South Korea,2733.0,Tarawa,5.163,5.8,11271000.0,,"Korea, South",2623.0,133.0,9020780.0,POHNEPI HARBOR,26.69316,94.0,135.343023,441720000,Lake Win,0-Underway(Engine),JJR-102283,Ji Sung Shipping Co Ltd,Ji Sung Shipping Co Ltd,North of England,Jeju,Propeller : Fixed Pitch,,,Other Cargo Ship,9.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:03:42.000Z""",1668182622.0,7-Cargo,08/06/1991,13.0,,POINT (135.343023 26.69316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,40.0,5.0,11.0,Bijlsma Scheepswerf BV,LAVG,0-AllShips,Bureau Veritas,21.4,Norway,2168.0,Aghabeg,4.45,5.0,11121230.0,,Norway,1105.0,262.0,9052680.0,ROSSLARE,52.29782,60.0,-6.326207,259605000,Aqua Transporter,1-AtAnchor,,Aquaship Shipholding AS,Aquaship Shipholding AS,Unknown,Kristiansund,Propeller : Fixed Pitch,,,,0.6,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:38:02.000Z""",1668184682.0,7-Cargo,19/03/1993,10.5,SH,POINT (-6.326207 52.29782),121.0,5681.0,Irish Exclusive Economic Zone,2114.0,200NM,2114.0,Ireland,IRL,Ireland,0.0,0.0,,,,0.0,0.0,,,,-11.74631,52.65269,5681.0,427039.0,IRL,,,372.0,,,372.0,,
47,144.0,13.0,27.0,Imabari Shbldg - Imabari,3EIX6,0-AllShips,Nippon Kaiji Kyokai,32.3,Hong Kong,28520.0,Chang Zhou,9.759,9.8,11102300.0,,Panama,16848.0,336.0,9225512.0,LIANYUNGANG,31.236642,169.0,122.47961,355357000,Boshi 56,1-AtAnchor,5089819B,Boshi Int'l Shipping Mgmt Ltd,  Unknown,West of England,Panama,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Bulk Carrier,"""2022-11-11T10:47:22.000Z""",1668163642.0,7-Cargo,09/02/2000,14.0,SH,POINT (122.47961 31.236642),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
48,137.0,18.0,25.0,Kitanihon,A8VR5,1-HazCatA,Bureau Veritas,58.2,Netherlands,15609.0,Mgtoa,10.05,8.0,11091200.0,,Liberia,14091.0,39.0,9454759.0,TOAMASINA,-18.118102,165.0,49.419837,636014655,Baltic Klipper,1-AtAnchor,14655,Seatrade Reefer Chartering NV,Seatrade Groningen BV,Skuld,Monrovia                              ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:07:03.000Z""",1668182823.0,7-Cargo,18/05/2010,20.4,,POINT (49.419837 -18.118102),31.0,8348.0,Madagascan Exclusive Economic Zone,7963.0,200NM,7963.0,Madagascar,MDG,Madagascar,0.0,0.0,,,,0.0,0.0,,,,47.25395,-20.91335,8348.0,1196285.0,MDG,,,450.0,,,450.0,,
49,92.0,10.0,18.0,,UBWS4,9-NoInfo,,347.8,,,,,0.0,12050900.0,,,,157.7,0.0,TEMA,13.630485,134.0,100.538527,273451390,Frio Arkhangelsk,5-Moored,,,,,,,,,,0.0,,,,"""2021-12-22T06:17:02.000Z""",1640153822.0,7-Cargo,,,,POINT (100.538527 13.630485),201.0,8332.0,Thailand Exclusive Economic Zone,2207.0,200NM,2207.0,Thailand,THA,Thailand,0.0,0.0,,,,0.0,0.0,,,,99.62868,9.16617,8332.0,298683.0,THA,,,764.0,,,764.0,,
50,12.0,3.0,7.0,,WDD2516,0-AllShips,,246.3,,,Tendering,,2.0,9160000.0,,,,237.2,0.0,KETCHIKAN,48.512392,24.0,-122.645973,367116310,Wild Salmon,0-Underway(Engine),,,,,,,,,,0.1,,,,"""2022-09-03T15:53:19.000Z""",1662220399.0,30-Fishing,,,,POINT (-122.645973 48.512392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,28.0,7.0,14.0,Rigas Buvetava,LAWU,0-AllShips,,194.5,Norway,2220.0,Fishfarms,5.4,5.6,10140900.0,,Norway,2057.0,200.0,9392547.0,ORNSAY,57.013072,68.0,-5.822597,258799000,Ronja Harvester,0-Underway(Engine),,Solvtrans Rederi AS,Solvtrans Rederi AS,Gard,Aalesund,Propeller : Controllable Pitch,,,,5.3,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:40:47.000Z""",1668184847.0,7-Cargo,22/02/2007,14.0,SH,POINT (-5.822597 57.013072),269.0,5696.0,United Kingdom Exclusive Economic Zone,2208.0,200NM,2208.0,United Kingdom,GBR,United Kingdom,0.0,0.0,,,,0.0,0.0,,,,-4.28967,56.77953,5696.0,731309.0,GBR,,,826.0,,,826.0,,
52,40.0,5.0,9.0,Huanghai Shipbuilding Co Ltd,BROK,0-AllShips,China Classification Society,185.3,China,673.0,Ning   De,3.7,3.8,9261500.0,,"China, People's Republic Of",497.0,185.3,9279903.0,CHINAE,30.115778,54.0,122.729068,413704470,Feng  Hai  66,0-Underway(Engine),,Fuzhou Anzhi Shipping Co Ltd,Fuzhou Anzhi Shipping Co Ltd,Unknown,"Fuzhou, Fujian","Propeller : Yes, Type Unknown",,,,10.0,S,In Service/Commission,Fish Carrier,"""2022-09-25T03:02:12.000Z""",1664074932.0,7-Cargo,15/07/2002,12.0,SH,POINT (122.729068 30.115778),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
53,44.0,4.0,10.0,Asenav,CB7846,Unknown,,24.7,Chile,785.0,Quellon,5.0,5.5,11120500.0,,Chile,644.0,23.0,9296171.0,PUERTO MONTT,-45.425702,49.0,-73.718473,725002370,Patagon Iv,8-Underway(Sailing),3079,Patagonia Travelling,  Unknown,Hydor,Valparaiso,Propeller : Controllable Pitch,,,,9.7,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:36:51.000Z""",1668184611.0,0-Unknown,19/07/2003,0.0,SH,POINT (-73.718473 -45.425702),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
54,84.0,3.0,16.0,,UBSR2,0-AllShips,,109.9,,,Gn Tem,,5.5,7130600.0,,,,147.0,8514784.0,TEMA,5.567283,115.0,0.038758,273432340,Nova Zeelandia,1-AtAnchor,,,,,,,,,,0.3,,,,"""2022-07-15T11:54:20.000Z""",1657886060.0,7-Cargo,,,,POINT (0.038758 5.567283),267.0,8400.0,Ghanaian Exclusive Economic Zone,2100.0,200NM,2100.0,Ghana,GHA,Ghana,0.0,0.0,,,,0.0,0.0,,,,-0.85027,3.50201,8400.0,227500.0,GHA,,,288.0,,,288.0,,
55,16.0,4.0,6.0,Liong Amat,,0-AllShips,,359.4,Indonesia,,,,0.0,0.0,,Indonesia,108.0,359.4,0.0,,2.907293,26.0,127.840342,525600227,Nusantara 89,15-NotDefined,,Bintang Mandiri Bersaudara PT,  Unknown,Unknown,Tanjung Priok,Propeller : Fixed Pitch,,,,2.0,S,In Service/Commission,Fish Carrier,"""2022-10-12T18:59:57.000Z""",1665601197.0,30-Fishing,,0.0,,POINT (127.840342 2.907293),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
56,92.0,9.0,18.0,61 Kommunara,UHOU,0-AllShips,Russian Maritime Register,-1.0,Russia,7915.0,Ch Dlc,7.89,7.4,10281900.0,,Russia,6971.0,16.0,9082180.0,VLADIVOSTOK,39.0147,134.0,121.70045,273310720,Gennady Vodolazskiy,5-Moored,,Okeanrybflot JSC,Okeanrybflot JSC,Ingosstrakh Insurance,Petropavlovsk-Kamchatskiy,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-10T14:43:16.000Z""",1668091396.0,7-Cargo,01/05/1993,15.0,SH,POINT (121.70045 39.0147),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
57,98.0,9.0,18.0,Guangxin Shipbuilding & HI,C6DL6,0-AllShips,Bureau Veritas,138.1,Netherlands,7158.0,Abidjan,6.3,6.2,11100700.0,,Bahamas,6088.0,213.0,9795969.0,ABIDJAN,5.274617,115.0,-4.034967,311000712,Orange Spirit,1-AtAnchor,7001080,Seatrade Groningen BV,Seatrade Groningen BV,North of England,Nassau,Propeller : Fixed Pitch,,,Other cargo ship,0.1,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:23:23.000Z""",1668183803.0,7-Cargo,09/04/2018,14.0,,POINT (-4.034967 5.274617),127.0,8473.0,Ivory Coast Exclusive Economic Zone,2161.0,200NM,2161.0,Ivory Coast,CIV,Ivory Coast,0.0,0.0,,,,0.0,0.0,,,,-5.45221,3.30891,8473.0,171760.0,CIV,,,384.0,,,384.0,,
58,63.0,9.0,15.0,Daishan Choujiamen Shbldg,3FYT4,0-AllShips,Panama Maritime Documentation,268.4,China,2300.0,Ch Zhoushan,5.2,5.6,11190500.0,,Panama,1998.0,351.0,9586332.0,PULAU SAMBU,42.262492,81.0,147.46411,374173000,Han Xing,0-Underway(Engine),4760616B,Rui Cheng International,  Unknown,MS Amlin Marine,Panama,"Propeller : Yes, Type Unknown",,,,7.7,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-10T23:28:52.000Z""",1668122932.0,7-Cargo,25/06/2010,0.0,,POINT (147.46411 42.262492),225.0,48950.0,Overlapping claim Kuril Islands: Japan / Russia,9011.0,Overlapping claim,2121.0,Kuril Islands,,Japan,9011.0,2240.0,Kuril Islands,,Russia,0.0,0.0,,,,147.96154,43.88606,48950.0,213723.0,JPN,RUS,,392.0,643.0,,,,
59,90.0,9.0,17.0,Huanghai Shipbuilding Co Ltd,BZYM4,0-AllShips,,229.7,China,,,7.4,0.0,0.0,GH-0516,"China, People's Republic Of",5050.0,229.7,9882803.0,PUSAN,17.88127,118.0,62.497587,412336831,Lurongyuanyuyun008,0-Underway(Engine),,Rongcheng Chishan Ocean Fish,  Unknown,Unknown,"Shidao, Shandong",Propeller : Fixed Pitch,,,,1.3,S,In Service/Commission,Fish Carrier,"""2022-10-17T20:53:42.000Z""",1666040022.0,30-Fishing,,0.0,,POINT (62.497587 17.88127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,19.0,2.0,4.0,"Suyono, A",YDB4680,0-AllShips,,154.5,Indonesia,,,,0.0,0.0,,Indonesia,163.0,154.0,0.0,BALIKPAPAN,-1.421748,22.0,116.89306,525005328,Cb Servewell Spirit,15-NotDefined,15.19.0001.02.45433,Berkah Melimpah Jaya,  Unknown,Unknown,Cilacap,Propeller : Fixed Pitch,,,,9.4,S,In Service/Commission,Fish Carrier,"""2022-05-07T23:15:04.000Z""",1651965304.0,4-HSC,,0.0,,POINT (116.89306 -1.421748),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
61,114.0,6.0,22.0,Fukuoka Shipbuilding - Fukuoka,3FGA9,0-AllShips,Nippon Kaiji Kyokai,165.5,Japan,10947.0,Jp Ukb,9.014,7.6,11160645.0,,Panama,9340.0,164.0,9197052.0,DAVAO,6.806875,146.0,125.932703,357322000,Vega,0-Underway(Engine),2629199CH,Shinsei Kaiun Co Ltd,Shinsei Kaiun Co Ltd,Japan P&I Club,Panama,Propeller : Fixed Pitch,427310370.0,UAEA,,18.7,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:16:52.000Z""",1668183412.0,7-Cargo,04/12/1998,22.6,,POINT (125.932703 6.806875),198.0,8322.0,Philippines Exclusive Economic Zone,2245.0,200NM,2245.0,Philippines,PHL,Philippines,0.0,0.0,,,,0.0,0.0,,,,122.15314,12.245,8322.0,1971033.0,PHL,,,608.0,,,608.0,,
62,,,,,,,,331.9,,,,,,,,,,331.9,,,22.579503,,120.263532,667006043,,4-ConstrainedByDraft,,,,,,,,,,0.5,,,,"""2022-04-02T01:12:30.000Z""",1648861950.0,,,,,POINT (120.263532 22.579503),206.0,8321.0,Taiwanese Exclusive Economic Zone,2177.0,200NM,2177.0,Taiwan,TWN,Taiwan,0.0,0.0,,,,0.0,0.0,,,,118.71458,21.42076,8321.0,355433.0,TWN,,,158.0,0.0,0.0,158.0,0.0,0.0
63,17.0,3.0,6.0,,YEB5046,0-AllShips,,0.0,,,,,0.0,0.0,,,,0.0,0.0,BENOA,-8.74233,28.0,115.20539,525300994,Pulau Mas - 163,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-09-20T09:20:19.000Z""",1663665619.0,30-Fishing,,,,POINT (115.20539 -8.74233),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
64,153.0,12.0,25.0,Danyard A/S,C6LU4,9-NoInfo,Lloyd's Register,57.5,United States of America,14140.0,Nl Vli,9.2,9.0,11171300.0,,Bahamas,14061.0,53.0,9059640.0,SANTA MARTA,34.118747,180.0,-52.332437,308512000,Hood Island,0-Underway(Engine),723214,Ecuadorian Line Inc,Grupo Noboa Inc,Standard Club,Nassau                                ,Propeller : Fixed Pitch,430800348.0,HOOD,,18.2,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:25:48.000Z""",1668183948.0,7-Cargo,1993-11-00,21.4,,POINT (-52.332437 34.118747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,110.0,12.0,23.0,,,9-NoInfo,,0.1,,,Mersin,,8.2,6140130.0,,,,162.0,8802014.0,MERSIN,36.749757,153.0,34.626475,636009381,Horncap,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-06-19T08:17:50.000Z""",1624090670.0,9-Other,,,,POINT (34.626475 36.749757),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
66,55.0,7.0,12.0,Sieghold Werft,HP7703,0-AllShips,,101.2,Panama,1550.0,Sharjah>uae::.)  ;,4.988,5.0,11010200.0,,Panama,1305.0,101.2,8223050.0,BOOSAASO,25.609282,71.0,54.832603,356261000,Al Huda1,8-Underway(Sailing),4663815B,Yaqoob Shipping & Trading Co,  Unknown,Unknown,Panama,Propeller : Controllable Pitch,,,,8.7,S,In Service/Commission,Oil Products Tanker,"""2022-10-31T21:19:06.000Z""",1667251146.0,8-Tanker,12/07/1983,8.0,DH,POINT (54.832603 25.609282),157.0,48947.0,Overlapping claim: Iran / United Arab Emirates,2206.0,Overlapping claim,2206.0,United Arab Emirates,ARE,United Arab Emirates,2126.0,2126.0,Iran,IRN,Iran,0.0,0.0,,,,55.1718,26.01269,48947.0,6173.0,ARE,IRN,,784.0,364.0,,784.0,364.0,
67,72.0,8.0,16.0,,D5NT7,9-NoInfo,,0.0,,,Alang,,5.2,3111200.0,,,,0.0,8202226.0,LOWESTOFT,21.753313,92.0,72.17046,636018009,Reina,3-ResManoeuvre,,,,,,,,,,0.0,,,,"""2020-09-11T14:21:59.000Z""",1599834119.0,7-Cargo,,,,POINT (72.17046 21.753313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,279.0,24.0,60.0,IHI - Kure,3FXE2,0-AllShips,Lloyd's Register,1.1,Thailand,298023.0,Tanjung Pelepas. My,20.428,0.0,5271200.0,,Panama,149376.0,279.0,0.0,SANKT-PETERBURG,1.246268,329.0,103.529255,352785000,Fortune Star,5-Moored,5227121,Nathalin Shipping Pte Ltd,Prima Marine PCL,Gard,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,"FSO (Floating, Storage, Offloading)","""2022-11-11T16:25:14.000Z""",1668183914.0,8-Tanker,13/12/1998,11.0,DH,POINT (103.529255 1.246268),237.0,8483.0,Malaysian Exclusive Economic Zone,2230.0,200NM,2230.0,Malaysia,MYS,Malaysia,0.0,0.0,,,,0.0,0.0,,,,109.1183,5.17569,8483.0,510804.0,MYS,,,458.0,,,458.0,,
69,12.0,5.0,10.0,,LJYR3,5-Reserved,,250.0,,,Valparaiso,,3.8,1270400.0,,,,188.0,9204532.0,BAHIA DE VALPARAISO,-33.037428,46.0,-71.62302,259634000,Grip Arctic,0-Underway(Engine),,,,,,,,,,0.1,,,,"""2020-01-29T13:41:30.000Z""",1580305290.0,7-Cargo,,,,POINT (-71.62302 -33.037428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,113.0,8.0,22.0,,D5BX4,0-AllShips,,347.0,,,Ruled,,7.1,7050530.0,,,,30.0,9189902.0,SANKT-PETERBURG,59.906805,144.0,30.222195,636015625,Baltic Hollyhock,5-Moored,,,,,,,,,,0.0,,,,"""2020-07-06T08:05:14.000Z""",1594022714.0,7-Cargo,,,,POINT (30.222195 59.906805),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
71,18.0,5.0,7.0,Astrakhanskaya,UBHW,0-AllShips,,187.3,Russia,70.0,,2.1,2.0,0.0,,Russia,190.0,158.3,9101936.0,ANAPA,44.899215,32.0,37.306548,273455510,Lev Shchegolev,5-Moored,921147,Rassvet JSC,  Unknown,Unknown,Temryuk,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:35:51.000Z""",1668184551.0,30-Fishing,,10.2,SH,POINT (37.306548 44.899215),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
72,40.0,6.0,11.0,Zhejiang Jiaoshan Shiprepair,,0-AllShips,,244.3,China,,,,0.0,0.0,,"China, People's Republic Of",1296.0,247.0,0.0,,42.166432,60.0,151.37518,412440254,Fu Yuan Yu Leng 19,15-NotDefined,3.5E+15,Fujian Wantong Fishery Co Ltd,Fujian Wantong Fishery Co Ltd,Unknown,"Fuzhou, Fujian",Propeller : Fixed Pitch,,,,7.0,S,In Service/Commission,Fishing Support Vessel,"""2022-11-10T16:28:02.000Z""",1668097682.0,30-Fishing,,0.0,,POINT (151.37518 42.166432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,110.0,4.0,18.0,Imabari Shbldg - Imabari,D7MY,0-AllShips,Korean Register,0.0,South Korea,7101.0,Phonpei Fsm,7.615,6.0,11110800.0,,"Korea, South",5893.0,137.0,8807430.0,RABAUL,6.988372,137.0,158.15369,440214000,Sein Queen,1-AtAnchor,JJR-141012,Sein Shipping Co Ltd,Sein Shipping Co Ltd,Korea Shipping Association,Jeju,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T15:14:31.000Z""",1668179671.0,7-Cargo,30/03/1988,17.6,,POINT (158.15369 6.988372),256.0,8316.0,Micronesian Exclusive Economic Zone,8595.0,200NM,8595.0,Micronesia,FSM,Micronesia,0.0,0.0,,,,0.0,0.0,,,,150.32203,6.7693,8316.0,3010644.0,FSM,,,583.0,0.0,0.0,583.0,0.0,0.0
74,29.0,9.0,17.0,Vard Braila SA,LDRX,0-AllShips,Det Norske Veritas,352.6,Norway,3000.0,Fishfarms,7.29,0.0,3211234.0,,Norway,4048.0,262.0,9773600.0,BERGEN,60.058702,79.0,5.453735,259076000,Seihav,0-Underway(Engine),,Seistar Holding AS,Seihav AS,Gard,Bergen,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:37:52.000Z""",1668184672.0,7-Cargo,26/04/2016,0.0,SH,POINT (5.453735 60.058702),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
75,67.0,5.0,15.0,Kanasashi - Shizuoka,HPLA,0-AllShips,Nippon Kaiji Kyokai,195.4,Taiwan,2401.0,23 C,4.975,5.9,11071115.0,,Panama,2581.0,283.0,9109287.0,BANGKOK,13.668383,89.0,100.535817,354683000,Eita Maru,5-Moored,2973304C,Koo's Shipping Co SA,Koo's Shipping Co SA,MS Amlin Marine,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:38:46.000Z""",1668184726.0,7-Cargo,21/06/1994,13.7,,POINT (100.535817 13.668383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.0,0.0,0.0,Minaminippon Shbldg - Shitanoe,BZIR,0-AllShips,,99.5,,1983.0,Kao Hsiung,5.001,7.0,9141860.0,,Chinese Taipei,993.0,96.0,790066300.0,PORT LOUIS,6.15056,0.0,95.164147,416001900,Yuan Tai No.8o6,5-Moored,,Rptd Sold Undisclosed Interest,  Unknown,Unknown,,Propeller : Fixed Pitch,1350243.0,BZIR,,10.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:28:47.000Z""",1668184127.0,7-Cargo,02/04/1979,14.0,SH,POINT (95.164147 6.15056),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
77,106.0,5.0,20.0,Kanasashi - Shizuoka,UBRR7,0-AllShips,Russian Maritime Register,-1.0,Russia,5388.0,Rus Sso,7.57,6.0,11161400.0,,Russia,7307.0,354.0,9061904.0,NAKHODKA,35.076795,134.0,129.004538,273433140,Crystal Amazonia,5-Moored,,Far East Fleet LLC,  Unknown,Unknown,Vladivostok,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:24:20.000Z""",1668183860.0,7-Cargo,14/11/1992,18.0,,POINT (129.004538 35.076795),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
